RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31
395202,234,"Warner Robins, GA",msa,GA,154450.0,159000.0,167000.0,169900.0,175900.0,169900.0,170950.0,174900.0,172250.0,170000.0,165000.0,159000.0,159900.0,169000.0,175000.0,169900.0,179900.0,175000.0,169900.0,168900.0,185000.0,185000.0,179900.0,179950.0,184900.0,182400.0,189450.0,189700.0,195000.0,196450.0,193700.0,195000.0,189950.0,187900.0,175499.0,179900.0,174900.0,179900.0,194950.0,205000.0,183700.0,208950.0,194900.0,199900.0,199900.0,199000.0,199900.0,190500.0,189900.0,194500.0,205000.0,229900.0,225685.0,235000.0,239950.0,234900.0,220000.0,241225.0,245000.0,249900.0,245000.0,244998.0,252500.0,268450.0,270000.0,268450.0,274900.0,269900.0,279500.0,264000.0
395151,235,"Terre Haute, IN",msa,IN,85000.0,89900.0,93700.0,112500.0,114900.0,113550.0,112900.0,119900.0,112250.0,109900.0,112900.0,109900.0,109000.0,111900.0,110000.0,110000.0,110000.0,109000.0,109900.0,114900.0,112500.0,102000.0,96000.0,94900.0,99900.0,96000.0,96500.0,119000.0,129900.0,125000.0,129900.0,119900.0,118000.0,119900.0,114200.0,113500.0,109900.0,109900.0,112750.0,120000.0,129900.0,135000.0,135000.0,138000.0,139500.0,145000.0,134900.0,129000.0,116500.0,121500.0,129900.0,135000.0,140000.0,149900.0,149900.0,145000.0,147700.0,149900.0,144500.0,144500.0,137000.0,139900.0,145000.0,155000.0,165000.0,169950.0,169900.0,154900.0,159900.0,149900.0
395162,236,"Torrington, CT",msa,CT,340000.0,355000.0,349900.0,349900.0,349000.0,340000.0,349900.0,349800.0,349000.0,345900.0,349900.0,350000.0,350000.0,356500.0,355000.0,359900.0,350000.0,359000.0,359000.0,349900.0,350000.0,354900.0,379900.0,379900.0,377000.0,375000.0,389700.0,395000.0,389900.0,395000.0,395000.0,399000.0,409950.0,399950.0,399950.0,,439450.0,430000.0,449000.0,429000.0,425000.0,429450.0,429000.0,399999.0,420000.0,424950.0,419900.0,429000.0,424900.0,437450.0,425000.0,399900.0,425000.0,449000.0,442450.0,427000.0,459000.0,449000.0,425000.0,432500.0,425000.0,462000.0,495000.0,499450.0,499000.0,484950.0,475000.0,499000.0,499900.0,499900.0
395009,237,"Punta Gorda, FL",msa,FL,259900.0,259500.0,259000.0,259900.0,262547.0,259900.0,259900.0,257500.0,264900.0,269600.0,274500.0,279900.0,279000.0,277200.0,275000.0,275000.0,272900.0,275000.0,275000.0,279000.0,275000.0,279900.0,289000.0,295750.0,289900.0,285000.0,280000.0,287000.0,289500.0,285000.0,279900.0,279000.0,279000.0,274900.0,274900.0,289000.0,,269900.0,269900.0,280000.0,275000.0,259900.0,250000.0,252750.0,250000.0,265000.0,265000.0,249900.0,248800.0,249900.0,283700.0,299000.0,299900.0,319900.0,324500.0,321750.0,319000.0,299900.0,289000.0,279900.0,298250.0,313245.0,329900.0,339900.0,345000.0,349900.0,349000.0,348998.0,349900.0,363850.0
394386,239,"Billings, MT",msa,MT,269900.0,270000.0,279900.0,284400.0,280000.0,284900.0,285000.0,279900.0,279500.0,277450.0,274950.0,274950.0,269000.0,269900.0,274900.0,285000.0,288900.0,289000.0,289900.0,285000.0,279900.0,279900.0,279000.0,279900.0,279900.0,275000.0,284900.0,289900.0,307000.0,323400.0,324900.0,328000.0,315950.0,323900.0,325000.0,325000.0,320000.0,295000.0,299900.0,315000.0,330000.0,325000.0,327000.0,329450.0,344900.0,349900.0,348000.0,349450.0,370000.0,355450.0,375000.0,394900.0,425000.0,439900.0,429900.0,418500.0,400000.0,409000.0,409450.0,405000.0,392500.0,399900.0,423500.0,425000.0,449900.0,449900.0,470500.0,469000.0,469000.0,450000.0
395018,240,"Redding, CA",msa,CA,299000.0,299900.0,299900.0,299900.0,309000.0,300000.0,299000.0,299000.0,299900.0,299900.0,309000.0,307750.0,311000.0,310000.0,300498.0,309000.0,320000.0,319900.0,318000.0,315000.0,319900.0,314945.0,319700.0,319000.0,319000.0,319000.0,329800.0,339900.0,335000.0,349900.0,354900.0,369900.0,369900.0,354500.0,359000.0,369000.0,349950.0,360000.0,375000.0,388800.0,395000.0,399900.0,395900.0,395850.0,399000.0,399999.0,399900.0,399900.0,419000.0,425250.0,439000.0,429900.0,449000.0,425000.0,410800.0,409000.0,409900.0,399000.0,398950.0,399900.0,399000.0,399000.0,399000.0,405000.0,426085.0,428990.0,424900.0,439000.0,425000.0,409500.0
394748,241,"Kingston, NY",msa,NY,264900.0,264700.0,269000.0,275000.0,279000.0,279000.0,279900.0,289000.0,289000.0,289900.0,289900.0,289900.0,285000.0,289000.0,282000.0,285000.0,299000.0,309000.0,314950.0,315000.0,309000.0,299900.0,299900.0,299000.0,299000.0,299000.0,315000.0,324999.0,329000.0,329900.0,329900.0,349000.0,349900.0,350000.0,350000.0,359900.0,357000.0,359900.0,354900.0,354950.0,367000.0,379000.0,379000.0,388500.0,395000.0,390000.0,380394.0,390000.0,395000.0,399900.0,400000.0,425000.0,440000.0,459900.0,450000.0,449900.0,450000.0,450000.0,449950.0,449000.0,415000.0,425000.0,449000.0,479000.0,490000.0,507450.0,500000.0,499000.0,519650.0,499000.0
394960,242,"Panama City, FL",msa,FL,260000.0,265000.0,270450.0,280000.0,284950.0,279900.0,284700.0,280000.0,280000.0,285000.0,285000.0,285000.0,279900.0,290000.0,285450.0,282490.0,289900.0,289000.0,289000.0,285000.0,279900.0,269900.0,265000.0,265000.0,260000.0,265000.0,265000.0,269000.0,271000.0,279900.0,280000.0,275000.0,274900.0,275000.0,275000.0,279900.0,281900.0,279950.0,285000.0,290000.0,310000.0,309000.0,325000.0,335000.0,347500.0,345000.0,329000.0,335000.0,337500.0,349900.0,349900.0,370000.0,384977.0,405000.0,419700.0,415000.0,399900.0,399000.0,399900.0,405900.0,399999.0,405000.0,399900.0,399900.0,395000.0,399900.0,399900.0,395000.0,399000.0,394000.0
394729,243,"Joplin, MO",msa,MO,134900.0,136450.0,137550.0,140000.0,144900.0,141450.0,144928.0,145000.0,144986.0,145500.0,145000.0,144900.0,144900.0,154900.0,155000.0,149900.0,150000.0,149900.0,149900.0,149900.0,149900.0,149250.0,148900.0,149900.0,154500.0,151400.0,149900.0,149900.0,150000.0,159900.0,158250.0,164900.0,177500.0,173500.0,164999.0,159900.0,154900.0,160000.0,169900.0,179900.0,179500.0,169900.0,162250.0,169900.0,174900.0,171900.0,178000.0,178000.0,189900.0,199900.0,198950.0,199999.0,193672.0,193158.0,192667.0,199000.0,215000.0,209000.0,204995.0,199900.0,207000.0,225000.0,239900.0,239068.0,249000.0,249900.0,244950.0,235000.0,242900.0,240000.0
394539,244,"Dover, DE",msa,DE,219900.0,220000.0,225000.0,229900.0,239900.0,235000.0,235000.0,235000.0,235000.0,229900.0,234650.0,230000.0,229900.0,233000.0,235000.0,249900.0,249900.0,250000.0,249900.0,249250.0,248500.0,239200.0,239900.0,241950.0,245000.0,239900.0,242900.0,250000.0,249900.0,255000.0,259900.0,254900.0,260000.0,256500.0,256000.0,250000.0,260000.0,259900.0,275000.0,289900.0,299900.0,289900.0,296500.0,299900.0,300000.0,299900.0,280000.0,276500.0,289450.0,297900.0,324900.0,315000.0,319000.0,325000.0,330000.0,329000.0,335000.0,320000.0,309000.0,313250.0,315000.0,318950.0,335000.0,339338.0,339900.0,349000.0,345000.0,347900.0,347500.0,350500.0
394559,245,"El Centro, CA",msa,CA,235000.0,236250.0,235000.0,239925.0,238750.0,240000.0,244500.0,250000.0,249900.0,244500.0,235000.0,240000.0,249000.0,240000.0,248040.0,249450.0,256750.0,265000.0,259900.0,255000.0,255000.0,257750.0,259900.0,264990.0,263995.0,265000.0,264900.0,266777.0,262000.0,259950.0,269000.0,275000.0,269000.0,250000.0,265000.0,268500.0,250000.0,265000.0,265000.0,315000.0,318000.0,320000.0,297000.0,289450.0,280000.0,279000.0,286750.0,315000.0,289950.0,295000.0,309000.0,314000.0,327450.0,340000.0,350000.0,340000.0,339450.0,337000.0,332000.0,329900.0,325000.0,310000.0,320000.0,327500.0,340000.0,341500.0,345000.0,336500.0,355000.0,340000.0
394712,246,"Jackson, TN",msa,TN,150000.0,154900.0,158500.0,149900.0,149900.0,154900.0,155900.0,159900.0,155450.0,149950.0,149900.0,149900.0,154950.0,164500.0,164000.0,159900.0,168450.0,177950.0,170000.0,174900.0,175000.0,164900.0,159900.0,164700.0,167200.0,174900.0,179000.0,179900.0,184750.0,199900.0,185000.0,184500.0,189500.0,172450.0,169900.0,179700.0,180000.0,188000.0,180000.0,180000.0,185000.0,187000.0,199250.0,199000.0,199900.0,199900.0,199900.0,199900.0,205400.0,199900.0,214700.0,220000.0,229000.0,219950.0,224900.0,229900.0,239900.0,240000.0,239900.0,239900.0,229950.0,239900.0,255000.0,255000.0,259900.0,274900.0,278500.0,269900.0,274999.0,265000.0
395246,247,"Yuba City, CA",msa,CA,289000.0,294900.0,302500.0,315000.0,315000.0,315000.0,317213.0,319000.0,315000.0,309000.0,305000.0,304950.0,299900.0,310000.0,319950.0,325000.0,324000.0,329900.0,327500.0,325000.0,325000.0,325000.0,329500.0,324950.0,320000.0,335000.0,334450.0,345900.0,365000.0,355000.0,349950.0,354900.0,365000.0,369000.0,375000.0,399000.0,390000.0,379000.0,400000.0,395000.0,405000.0,420000.0,429000.0,410000.0,416000.0,425000.0,425000.0,449000.0,450000.0,450000.0,459000.0,469000.0,480000.0,470000.0,457450.0,449900.0,449000.0,449900.0,449990.0,450000.0,450000.0,450000.0,460000.0,465000.0,460000.0,459700.0,459900.0,459000.0,455000.0,449900.0
394406,248,"Bowling Green, KY",msa,KY,208900.0,214950.0,219900.0,229000.0,235000.0,239900.0,249900.0,243950.0,249900.0,245000.0,239900.0,248950.0,244900.0,244950.0,245450.0,249900.0,259750.0,259900.0,244950.0,240000.0,242900.0,239450.0,234900.0,229900.0,234900.0,239900.0,234900.0,234900.0,239900.0,241950.0,233700.0,244900.0,242000.0,239000.0,229000.0,224900.0,224900.0,219900.0,224985.0,239900.0,240000.0,244900.0,249900.0,254900.0,239000.0,239900.0,259900.0,259900.0,259900.0,269900.0,264900.0,269900.0,276250.0,279900.0,289900.0,282000.0,295250.0,290000.0,289500.0,280000.0,289900.0,289900.0,289900.0,299000.0,309900.0,319900.0,315000.0,324900.0,325000.0,320000.0
395119,249,"St. George, UT",msa,UT,374900.0,380000.0,379450.0,388900.0,389900.0,379900.0,389900.0,389900.0,389000.0,379900.0,379900.0,385389.0,394950.0,399900.0,399900.0,409777.0,405000.0,414900.0,419000.0,414450.0,409900.0,399700.0,419000.0,429900.0,425000.0,429900.0,429900.0,429450.0,435450.0,435000.0,439950.0,429900.0,439900.0,475000.0,469999.0,469450.0,454900.0,495000.0,515000.0,555000.0,574950.0,550000.0,565000.0,585000.0,584500.0,589694.0,598000.0,599900.0,619900.0,649900.0,669975.0,675000.0,689000.0,659000.0,639000.0,604900.0,599900.0,599900.0,598000.0,589000.0,589950.0,644900.0,650000.0,650000.0,649900.0,669900.0,659950.0,645000.0,629900.0,644950.0
394896,250,"Muskegon, MI",msa,MI,130000.0,144900.0,149900.0,144900.0,149900.0,150000.0,149900.0,143700.0,144900.0,145000.0,144950.0,139900.0,142900.0,159900.0,159000.0,161500.0,171000.0,183900.0,175000.0,174900.0,164900.0,154900.0,149900.0,139900.0,139900.0,140000.0,155000.0,164900.0,169900.0,169900.0,174900.0,174900.0,164950.0,156900.0,154400.0,155000.0,154900.0,159900.0,162450.0,169900.0,169900.0,179900.0,175000.0,179900.0,175000.0,169900.0,171000.0,164900.0,160000.0,154900.0,179900.0,179900.0,190000.0,206950.0,209900.0,217900.0,200000.0,195000.0,189900.0,175000.0,165000.0,159900.0,182500.0,189900.0,199900.0,220000.0,229000.0,229450.0,229900.0,219900.0
394299,251,"Abilene, TX",msa,TX,169900.0,179900.0,180000.0,185000.0,189900.0,195000.0,187950.0,194000.0,199000.0,198900.0,194500.0,199000.0,195000.0,195000.0,195000.0,209900.0,210000.0,207500.0,204900.0,204950.0,210000.0,210000.0,208500.0,209900.0,205000.0,205000.0,209000.0,210495.0,219900.0,219975.0,220800.0,219450.0,215000.0,215750.0,214993.0,212250.0,214900.0,204450.0,205000.0,217950.0,220000.0,219500.0,215000.0,225000.0,235000.0,230950.0,230000.0,240000.0,239700.0,247500.0,235000.0,249000.0,249000.0,234900.0,249900.0,232500.0,229000.0,235000.0,237250.0,227000.0,234450.0,234250.0,249900.0,275000.0,285000.0,295000.0,288000.0,269900.0,279900.0,275000.0
394707,252,"Iowa City, IA",msa,IA,284900.0,285000.0,284450.0,285000.0,284900.0,284900.0,279900.0,275000.0,277500.0,275000.0,279000.0,279000.0,279900.0,284900.0,284900.0,284900.0,289900.0,290000.0,289900.0,284900.0,279900.0,279900.0,279900.0,279900.0,284450.0,284450.0,279900.0,278000.0,287250.0,289000.0,285000.0,288000.0,285000.0,283500.0,279900.0,279900.0,280000.0,289900.0,279900.0,285000.0,290000.0,275000.0,265000.0,250000.0,250000.0,239950.0,245000.0,264900.0,247450.0,275000.0,275000.0,287900.0,288500.0,289000.0,289900.0,279450.0,279900.0,284950.0,284900.0,297000.0,298000.0,299900.0,309900.0,317500.0,318000.0,324900.0,319000.0,314850.0,319900.0,309900.0
394351,253,"Auburn, AL",msa,AL,265000.0,274500.0,269000.0,279700.0,284460.0,285000.0,279900.0,279900.0,279900.0,279900.0,285599.0,286000.0,289850.0,285599.0,294900.0,298500.0,294900.0,295000.0,293756.0,290388.0,289900.0,289900.0,289900.0,297000.0,289900.0,289900.0,295388.0,299900.0,309000.0,304900.0,312500.0,307250.0,305316.0,312000.0,309000.0,314875.0,312000.0,318900.0,318599.0,310000.0,314900.0,329900.0,319800.0,322950.0,319200.0,327630.0,327200.0,329730.0,342450.0,335341.0,349900.0,359500.0,355000.0,355088.0,364032.0,369000.0,363399.0,350000.0,361200.0,359000.0,369999.0,368000.0,385000.0,385000.0,386900.0,395900.0,389999.0,389000.0,392000.0,392000.0
394860,254,"Midland, TX",msa,TX,295000.0,305000.0,325000.0,326900.0,335000.0,329900.0,329530.0,325000.0,329530.0,337250.0,331000.0,337999.0,330000.0,334000.0,335000.0,349900.0,349900.0,349900.0,349900.0,345000.0,349000.0,349900.0,349000.0,340000.0,345000.0,349900.0,348750.0,344000.0,339900.0,338800.0,325000.0,325000.0,319000.0,320000.0,324999.0,320000.0,315000.0,315000.0,315000.0,320000.0,325000.0,329000.0,329000.0,325000.0,320000.0,320000.0,319450.0,315000.0,310000.0,315000.0,320000.0,329900.0,330000.0,339995.0,339000.0,330000.0,325000.0,339000.0,340000.0,345900.0,340000.0,349900.0,355750.0,375000.0,385000.0,378000.0,385000.0,380000.0,380000.0,365900.0
753869,255,"Bloomington, IL",msa,IL,165000.0,169900.0,174900.0,179950.0,179900.0,180000.0,179800.0,169900.0,169000.0,163500.0,155450.0,149900.0,150000.0,159900.0,166000.0,164900.0,164950.0,164900.0,164900.0,159900.0,159900.0,159900.0,154900.0,155000.0,155000.0,159900.0,165000.0,169900.0,165000.0,165000.0,164000.0,158500.0,149950.0,146950.0,140000.0,135000.0,139900.0,139900.0,157000.0,165000.0,169300.0,175000.0,175000.0,169900.0,159900.0,158000.0,149000.0,145000.0,149900.0,164900.0,190000.0,190000.0,205000.0,195000.0,197450.0,195000.0,194700.0,199900.0,194950.0,195000.0,199450.0,220000.0,210000.0,215000.0,235000.0,239900.0,239900.0,249900.0,239450.0,220000.0
394671,255,"Hattiesburg, MS",msa,MS,180950.0,186500.0,195000.0,198250.0,197000.0,202000.0,198250.0,193500.0,189900.0,189900.0,187000.0,188900.0,187500.0,190000.0,189900.0,190450.0,197500.0,195200.0,194500.0,189900.0,193500.0,189900.0,194900.0,196500.0,189900.0,189900.0,199500.0,199900.0,214500.0,210000.0,219500.0,224200.0,224900.0,221000.0,220000.0,221850.0,219000.0,208950.0,215250.0,219900.0,230000.0,224900.0,219250.0,208000.0,207250.0,199900.0,193950.0,184900.0,199900.0,210000.0,220000.0,225000.0,249900.0,249900.0,239700.0,225000.0,238450.0,249900.0,240000.0,239900.0,235000.0,249900.0,249000.0,249900.0,260950.0,249500.0,249900.0,249950.0,269450.0,265000.0
394944,257,"Oshkosh, WI",msa,WI,244900.0,249900.0,249900.0,254900.0,250000.0,259900.0,174900.0,169900.0,159900.0,164900.0,164900.0,164900.0,163900.0,174900.0,165000.0,169900.0,169999.0,179000.0,180000.0,179900.0,184450.0,179950.0,184900.0,182900.0,187900.0,197950.0,200000.0,199500.0,199900.0,199900.0,199900.0,179950.0,179900.0,179900.0,179900.0,178950.0,179900.0,185000.0,189900.0,190000.0,195000.0,200000.0,195000.0,195000.0,199700.0,189900.0,189450.0,191500.0,199000.0,199900.0,209900.0,220000.0,235000.0,220000.0,224950.0,219900.0,229900.0,224950.0,219950.0,224900.0,249900.0,250000.0,255000.0,259900.0,250000.0,249900.0,267400.0,269900.0,274900.0,269900.0
394555,258,"Eau Claire, WI",msa,WI,194900.0,199900.0,199900.0,197950.0,202450.0,215000.0,220000.0,214900.0,209900.0,214700.0,214000.0,209900.0,225000.0,230000.0,231995.0,234375.0,224900.0,219900.0,218000.0,224900.0,224900.0,224900.0,224900.0,224900.0,229450.0,229900.0,234900.0,239900.0,249500.0,249900.0,249900.0,244900.0,239900.0,229900.0,229000.0,234750.0,241725.0,244900.0,249900.0,249900.0,250000.0,259900.0,259900.0,259900.0,250000.0,249000.0,238950.0,239900.0,225000.0,249900.0,250000.0,258725.0,261863.0,229850.0,224950.0,219900.0,214900.0,211000.0,199900.0,169900.0,152500.0,144900.0,,199900.0,209900.0,214500.0,235000.0,224950.0,219900.0,239900.0
394651,259,"Greenville, NC",msa,NC,174900.0,178750.0,184900.0,188950.0,185000.0,189887.0,193900.0,187500.0,186250.0,184950.0,185000.0,183450.0,179000.0,179900.0,195000.0,194450.0,204450.0,189900.0,185000.0,189800.0,184900.0,179250.0,182750.0,184500.0,185000.0,189900.0,189900.0,204900.0,199500.0,219000.0,224500.0,215000.0,225000.0,219900.0,219950.0,215000.0,196950.0,199950.0,203000.0,199900.0,233950.0,210000.0,225000.0,215000.0,215000.0,209900.0,219000.0,215450.0,235000.0,249500.0,240000.0,244200.0,250000.0,260000.0,279500.0,275000.0,265000.0,294700.0,285000.0,275000.0,275450.0,250000.0,269450.0,289900.0,295000.0,279000.0,279900.0,279000.0,279000.0,269900.0
394428,260,"Burlington, NC",msa,NC,185000.0,198250.0,199900.0,199900.0,191900.0,200000.0,205000.0,205000.0,215900.0,209835.0,204900.0,210380.0,219900.0,225000.0,229900.0,230000.0,230000.0,227000.0,225000.0,219000.0,217950.0,210000.0,215000.0,204500.0,222450.0,200000.0,209800.0,225000.0,240000.0,240000.0,235000.0,229950.0,239900.0,224950.0,230000.0,221782.0,225370.0,227500.0,237500.0,245000.0,250000.0,250000.0,274900.0,275000.0,275000.0,265000.0,255000.0,265000.0,253450.0,269950.0,299950.0,300000.0,305000.0,307400.0,320000.0,300000.0,315000.0,322450.0,316250.0,315000.0,316250.0,319000.0,314990.0,304900.0,315495.0,324000.0,325000.0,335000.0,335000.0,334854.0
395210,261,"Waterloo, IA",msa,IA,134900.0,142000.0,147000.0,149900.0,149900.0,149900.0,149900.0,149900.0,149000.0,149900.0,149900.0,148450.0,149900.0,153750.0,157500.0,159900.0,159900.0,163700.0,165999.0,167900.0,162500.0,164950.0,159728.0,159950.0,163900.0,165000.0,158000.0,159900.0,169900.0,179950.0,180000.0,179900.0,171500.0,158475.0,164450.0,159900.0,151500.0,149900.0,145000.0,159950.0,155900.0,150000.0,149950.0,149900.0,147250.0,149500.0,139900.0,142000.0,145950.0,155000.0,164950.0,169900.0,179900.0,175000.0,178900.0,184950.0,179900.0,185000.0,179000.0,179000.0,179000.0,179900.0,189900.0,199900.0,210000.0,214900.0,196750.0,189250.0,202500.0,209900.0
394480,262,"Coeur d'Alene, ID",msa,ID,350000.0,361652.0,360000.0,362000.0,369900.0,370000.0,375000.0,374000.0,375000.0,369000.0,366900.0,375272.0,365000.0,387198.0,399500.0,399000.0,415000.0,424900.0,425000.0,423450.0,435226.0,425900.0,422000.0,424900.0,418500.0,423450.0,429500.0,419900.0,425000.0,450000.0,454570.0,454140.0,460000.0,475000.0,495000.0,527565.0,575000.0,532450.0,535000.0,565000.0,599900.0,605000.0,599000.0,590000.0,575000.0,584900.0,609000.0,636000.0,649000.0,635000.0,689000.0,679000.0,699000.0,669000.0,650000.0,649000.0,649000.0,629900.0,599900.0,609900.0,599000.0,600000.0,639700.0,650000.0,674450.0,675000.0,669500.0,650000.0,649000.0,629900.0
394553,263,"East Stroudsburg, PA",msa,PA,160000.0,163950.0,164900.0,168000.0,169900.0,169900.0,169999.0,169900.0,170000.0,174900.0,175000.0,175000.0,175000.0,176700.0,179900.0,179900.0,180000.0,184000.0,184900.0,185000.0,189825.0,189900.0,186000.0,185000.0,189000.0,187000.0,190000.0,199000.0,199000.0,205000.0,210000.0,215000.0,219000.0,225000.0,228900.0,231000.0,244900.0,265000.0,265000.0,259900.0,266450.0,269850.0,275000.0,275000.0,279900.0,279000.0,279000.0,285000.0,295000.0,299900.0,299900.0,310000.0,329250.0,325000.0,325000.0,329000.0,325000.0,325000.0,324900.0,324999.0,315000.0,315000.0,325000.0,339000.0,343000.0,349000.0,349490.0,349900.0,349000.0,347500.0
395007,264,"Pueblo, CO",msa,CO,205000.0,208450.0,222700.0,225000.0,225000.0,235000.0,239000.0,230000.0,235000.0,232500.0,233450.0,229900.0,232900.0,235000.0,239000.0,249000.0,245000.0,239500.0,229900.0,239000.0,235000.0,234900.0,225450.0,232450.0,235000.0,229900.0,239900.0,249900.0,249900.0,255000.0,259900.0,269900.0,264950.0,259900.0,259900.0,249900.0,259000.0,275000.0,275000.0,274700.0,270000.0,309900.0,300000.0,299900.0,309950.0,302450.0,305000.0,300000.0,314900.0,315000.0,319900.0,329900.0,340000.0,350000.0,359000.0,350000.0,356275.0,359900.0,349900.0,339900.0,335213.0,339900.0,340000.0,349900.0,349450.0,350000.0,349900.0,349950.0,345000.0,335000.0
394392,265,"Blacksburg, VA",msa,VA,215000.0,215900.0,214900.0,224925.0,224900.0,215000.0,210000.0,210000.0,209900.0,214900.0,218000.0,218000.0,214989.0,227995.0,229700.0,228000.0,229000.0,228500.0,229900.0,226500.0,222200.0,229900.0,222200.0,219950.0,229900.0,229900.0,239900.0,229900.0,239250.0,249950.0,257500.0,259900.0,249000.0,239900.0,219500.0,207500.0,,249950.0,249900.0,287440.0,265000.0,279900.0,279700.0,275000.0,269900.0,259000.0,244500.0,240000.0,264900.0,269900.0,279900.0,284900.0,325000.0,299900.0,284950.0,279900.0,272000.0,272500.0,279999.0,275000.0,279900.0,279900.0,292450.0,325000.0,333450.0,299970.0,325000.0,320000.0,315990.0,299900.0
395215,266,"Wausau, WI",msa,WI,175000.0,184900.0,189900.0,189900.0,189900.0,189900.0,185000.0,179900.0,179900.0,179900.0,184500.0,184900.0,189900.0,193400.0,194900.0,191450.0,194900.0,194900.0,194200.0,194000.0,189250.0,194700.0,199900.0,195500.0,189900.0,189900.0,194900.0,199000.0,199900.0,209900.0,204900.0,199900.0,189900.0,185000.0,184200.0,179900.0,179900.0,179900.0,185000.0,189900.0,206950.0,199900.0,209900.0,199900.0,199900.0,205000.0,194900.0,189900.0,199900.0,217000.0,224950.0,244500.0,249900.0,249750.0,249900.0,239000.0,238400.0,230000.0,232900.0,239250.0,249000.0,252000.0,244900.0,239950.0,249900.0,259900.0,269180.0,259900.0,255000.0,259900.0
394731,267,"Kahului, HI",msa,HI,940000.0,939000.0,933750.0,984000.0,995000.0,999999.0,1075000.0,1072000.0,999498.0,995000.0,999000.0,1115000.0,1061875.0,1150000.0,1097000.0,1055000.0,1049000.0,1112500.0,1099500.0,1100000.0,1050000.0,1049000.0,1080000.0,1179000.0,1099500.0,1097500.0,1100000.0,1095000.0,1050000.0,1050000.0,1024500.0,1097500.0,1145500.0,1299500.0,1395000.0,1299000.0,1209500.0,1358500.0,1395000.0,1499500.0,1375000.0,1295000.0,1349000.0,1349000.0,1379000.0,1395000.0,1595000.0,1550000.0,1562500.0,1699500.0,1650000.0,1695000.0,1549500.0,1579000.0,1587000.0,1595000.0,1675000.0,1649500.0,1575000.0,1495000.0,1495000.0,1500000.0,1585000.0,1625000.0,1625000.0,1649000.0,1695000.0,1750000.0,1692500.0,1670000.0
394720,268,"Janesville, WI",msa,WI,159900.0,159900.0,163900.0,169900.0,175000.0,179900.0,189900.0,184900.0,182900.0,183450.0,179000.0,178000.0,179900.0,179900.0,190000.0,196500.0,199900.0,199900.0,199900.0,199900.0,199900.0,199000.0,194900.0,197700.0,189900.0,191000.0,199900.0,206000.0,224900.0,223900.0,215000.0,209450.0,205900.0,199450.0,199900.0,199900.0,189900.0,189900.0,220000.0,219900.0,219250.0,210000.0,215000.0,209950.0,215000.0,218250.0,214900.0,212750.0,194750.0,205000.0,219900.0,220000.0,235000.0,239900.0,235000.0,239900.0,240000.0,239900.0,232500.0,249450.0,249900.0,259250.0,239950.0,259950.0,265800.0,269450.0,259900.0,265000.0,274900.0,265000.0
395170,269,"Tupelo, MS",msa,MS,180950.0,181900.0,185000.0,187900.0,185000.0,180000.0,180000.0,187173.0,185000.0,179000.0,180000.0,179900.0,184000.0,187000.0,199500.0,199900.0,195000.0,199900.0,189950.0,190000.0,189900.0,184900.0,182500.0,184900.0,189000.0,180000.0,189900.0,190000.0,190000.0,196750.0,198000.0,195000.0,194950.0,198000.0,209250.0,209250.0,196800.0,199000.0,195000.0,195000.0,189000.0,189500.0,189900.0,189000.0,188500.0,199999.0,209450.0,210000.0,199900.0,207700.0,215000.0,225000.0,225000.0,221450.0,220000.0,219000.0,219450.0,210450.0,215000.0,219950.0,220000.0,224500.0,224900.0,210000.0,219900.0,219250.0,220000.0,210000.0,219700.0,224900.0
394393,270,"Bloomington, IN",msa,IN,235000.0,258500.0,259875.0,269500.0,260000.0,259450.0,249900.0,245250.0,249900.0,249900.0,249900.0,244900.0,239900.0,249900.0,263950.0,274950.0,269900.0,273450.0,259900.0,255000.0,254700.0,250000.0,247950.0,250000.0,250000.0,260000.0,275000.0,275000.0,275000.0,276950.0,279900.0,284900.0,289900.0,275000.0,272400.0,259900.0,259900.0,275000.0,279000.0,269950.0,272500.0,259900.0,259900.0,249900.0,249900.0,250000.0,259700.0,249000.0,255000.0,269450.0,279700.0,299900.0,289900.0,289900.0,299900.0,299900.0,300000.0,299900.0,289900.0,279900.0,273000.0,289250.0,315000.0,319900.0,339500.0,350000.0,366750.0,359000.0,360000.0,345000.0
